badge,name,shift,day,month,year,group,lat,lon,area,time_to_travel,distance
35782,Sherri Russell,1,16,12,2024,1,34.06274,-118.25788,10,2.1,1.43247
29598,Michael Stephens,1,16,12,2024,1,33.95714,-118.58271667,5,6.1,4.07149
55818,Edward Hale,1,16,12,2024,1,33.89378,-118.59981333,2,7.2,4.79324
36453,Austin Johnson,1,16,12,2024,1,34.0205,-118.25788,7,13.3,8.8397
61377,Jesus Duncan,1,16,12,2024,1,33.76706,-118.63400667,2,8.1,5.37419
91716,Patricia Munoz,1,16,12,2024,1,33.78818,-118.30917,4,13.5,9.00359
70560,Kayla Hatfield,1,16,12,2024,1,33.89378,-118.20659,8,2.4,1.5934
21521,Craig Ross,1,16,12,2024,1,33.8093,-118.44594333,1,7.7,5.12649
61349,Bryan Holmes,1,16,12,2024,1,33.89378,-118.49723333,3,2.9,1.90748
55729,Katherine Miller,1,16,12,2024,1,33.93602,-118.49723333,5,2.1,1.39119
56565,Emily Williams,1,16,12,2024,1,33.7037,-118.46304,1,1.4,0.95476
89090,Margaret Shields,1,16,12,2024,1,33.89378,-118.22368667,8,3.3,2.16829
80880,Erin Ellis,1,16,12,2024,1,34.0205,-118.39465333,6,1.6,1.04629
61246,Katelyn Wells,1,16,12,2024,1,34.08386,-118.49723333,9,12.1,8.05245
50687,Lisa Hines,1,16,12,2024,1,33.83042,-118.58271667,2,1.0,0.66944
39099,Thomas Walker,1,16,12,2024,1,34.06274,-118.42884667,9,6.1,4.09805
48156,Robert Gray,1,16,12,2024,1,34.10498,-118.24078333,10,13.3,8.88329
48741,Ryan Harrison,1,16,12,2024,1,33.8093,-118.58271667,2,3.8,2.52923
44689,Stephanie Yu,1,16,12,2024,1,33.93602,-118.37755667,6,8.8,5.85445
18188,Marissa Ayala,1,16,12,2024,1,33.76706,-118.44594333,1,0.5,0.36096
53422,Jessica Harmon,1,16,12,2024,1,33.72482,-118.44594333,1,1.9,1.29615
97983,Jaclyn Harding,1,16,12,2024,1,33.8093,-118.25788,4,14.8,9.85499
84699,Darlene Hickman,1,16,12,2024,1,34.04162,-118.49723333,9,9.3,6.2263
14330,Autumn Walter,1,16,12,2024,1,33.87266,-118.30917,4,2.1,1.38715
52988,Heather Heath,1,16,12,2024,1,34.16834,-118.27497667,11,40.2,26.79161
99818,Allison Day,1,16,12,2024,1,34.18946,-118.29207333,11,39.7,26.47892
60176,Stephen Wood,1,16,12,2024,1,33.97826,-118.30917,7,7.4,4.92141
85232,Patricia Sanchez,1,16,12,2024,1,34.27394,-118.29207333,11,62.6,41.75267
57017,Kelly Lee,1,16,12,2024,1,34.0205,-118.49723333,5,11.3,7.50748
49346,Barbara Alvarez,1,16,12,2024,1,34.04162,-118.51433,9,5.5,3.67651
38074,James Fields,1,16,12,2024,1,33.99938,-118.24078333,7,1.2,0.77454
27742,John Ruiz,1,16,12,2024,1,34.04162,-118.29207333,10,11.7,7.81858
67081,Melissa Lozano,1,16,12,2024,1,33.7037,-118.46304,1,0.9,0.60662
72383,Shannon Sanchez,1,16,12,2024,1,34.06274,-118.48013667,9,8.3,5.54698
97709,Jeffrey Baker,1,16,12,2024,1,34.04162,-118.25788,10,0.6,0.41403
53584,Ashley Logan,1,16,12,2024,1,33.93602,-118.46304,6,2.3,1.55903
25535,Michelle Melendez,1,16,12,2024,1,33.95714,-118.24078333,7,1.5,0.99447
14189,Robin Patel,1,16,12,2024,1,33.85154,-118.61691,2,2.5,1.66254
52975,Joshua Wang,1,16,12,2024,1,33.74594,-118.54852333,1,1.2,0.77488
51978,Ronald Barry,1,16,12,2024,1,34.25282,-118.25788,11,50.1,33.36923
99072,Emily Durham,1,16,12,2024,1,33.97826,-118.25788,7,0.2,0.13268
94156,Greg Long,1,16,12,2024,1,33.97826,-118.22368667,8,11.1,7.42004
17126,Alexis Marshall,1,16,12,2024,1,33.99938,-118.29207333,7,2.0,1.36202
22715,Bryan Williams,1,16,12,2024,1,34.06274,-118.49723333,9,6.1,4.06352
53147,Victor Sharp,1,16,12,2024,1,33.76706,-118.42884667,1,14.2,9.4803
60169,Paige Jacobs,1,16,12,2024,1,33.97826,-118.36046,6,1.7,1.10834
42896,Patrick English,1,16,12,2024,1,33.99938,-118.27497667,7,12.4,8.25933
89408,Linda Cohen,1,16,12,2024,1,33.97826,-118.24078333,7,12.6,8.39279
12198,Rita Collins,1,16,12,2024,1,34.08386,-118.27497667,10,4.2,2.80424
92245,Haley Gibbs,1,16,12,2024,1,34.06274,-118.39465333,9,0.5,0.36364
60091,Michael Mcclure,1,16,12,2024,1,33.76706,-118.61691,2,3.2,2.11357
51516,Joseph Porter,1,16,12,2024,1,33.83042,-118.53142667,3,5.2,3.46613
98946,Angela Pratt,1,16,12,2024,1,33.9149,-118.36046,4,5.0,3.31954
26630,Raven Day,1,16,12,2024,1,33.95714,-118.41175,6,1.1,0.70247
26379,Kathy Berg,1,16,12,2024,1,34.2317,-118.25788,11,38.9,25.94691
61655,Angela Mckay,1,16,12,2024,1,33.93602,-118.56562,5,2.7,1.77814
61398,William Stewart,1,16,12,2024,1,34.08386,-118.27497667,10,12.6,8.40422
79343,David Taylor,1,16,12,2024,1,34.1261,-118.29207333,10,13.7,9.14874
19142,Jonathan Long,1,16,12,2024,1,33.89378,-118.65110333,2,6.9,4.6131
85296,Chad Hernandez,1,16,12,2024,1,34.04162,-118.44594333,9,1.7,1.12547
81462,Michael Davis,1,16,12,2024,1,33.9149,-118.20659,8,1.2,0.78749
22473,Stephanie Sloan,1,16,12,2024,1,34.14722,-118.30917,11,6.1,4.05015
41987,Zachary Garcia,1,16,12,2024,1,33.78818,-118.42884667,1,3.2,2.11538
98258,Brian Strickland,1,16,12,2024,1,33.93602,-118.24078333,7,3.7,2.46234
61061,Robert Reese,1,16,12,2024,1,33.93602,-118.37755667,6,8.2,5.49125
58540,Randall Stevens,1,16,12,2024,1,33.93602,-118.1553,8,23.2,15.47119
63743,Teresa Medina,1,16,12,2024,1,33.78818,-118.41175,1,14.5,9.69734
61095,Bryan Simmons DDS,1,16,12,2024,1,33.85154,-118.42884667,3,2.2,1.49623
67858,Donald Hernandez,1,16,12,2024,1,33.76706,-118.53142667,1,8.6,5.70009
90231,Isabella Nunez,1,16,12,2024,1,33.99938,-118.49723333,5,8.2,5.46183
76962,Miguel Kaufman,1,16,12,2024,1,33.89378,-118.20659,8,2.1,1.41425
86409,Gabriel Mills,1,16,12,2024,1,33.97826,-118.27497667,7,0.8,0.56263
74891,Joshua Sawyer,1,16,12,2024,1,33.8093,-118.53142667,1,4.5,3.01746
94219,Carol Davis,1,16,12,2024,1,33.78818,-118.39465333,1,14.7,9.77004
89080,Allison Barnett,1,16,12,2024,1,33.87266,-118.44594333,3,1.3,0.84019
70366,Amy Knight,1,16,12,2024,1,33.89378,-118.41175,3,4.2,2.81377
65002,Jennifer Wallace,1,16,12,2024,1,34.04162,-118.41175,9,1.8,1.18577
69941,Terry Miller Jr.,1,16,12,2024,1,33.89378,-118.44594333,3,1.9,1.23706
13996,Sarah Washington,1,16,12,2024,1,33.78818,-118.61691,2,3.6,2.40652
80847,Angela Farmer,1,16,12,2024,1,33.87266,-118.51433,3,5.5,3.67716
25833,Daniel Jackson,1,16,12,2024,1,34.10498,-118.41175,9,2.2,1.49415
33237,Bethany Davis,1,16,12,2024,1,33.78818,-118.39465333,1,14.0,9.33379
31377,Brandy Bailey,1,16,12,2024,1,33.89378,-118.58271667,2,0.5,0.34446
22581,Leah Smith,1,16,12,2024,1,33.97826,-118.29207333,7,7.3,4.88801
15725,Christopher Rivera,1,16,12,2024,1,33.9149,-118.49723333,3,3.9,2.61449
41091,Mark Harrison,1,16,12,2024,1,33.76706,-118.56562,2,7.3,4.85146
40243,Jonathan James,1,16,12,2024,1,34.04162,-118.46304,9,1.9,1.29312
43763,Donald Reese,1,16,12,2024,1,34.0205,-118.22368667,8,4.3,2.88945
35771,Kaitlyn Jackson,1,16,12,2024,1,33.8093,-118.48013667,1,2.0,1.36091
76856,Brian Morris,1,16,12,2024,1,34.04162,-118.44594333,9,3.3,2.19008
29302,Laura Crane,1,16,12,2024,1,33.8093,-118.34336333,4,13.4,8.92998
70783,Sharon James,1,16,12,2024,1,33.72482,-118.48013667,1,3.9,2.59527
20389,Teresa Robinson,1,16,12,2024,1,33.74594,-118.54852333,1,4.1,2.71461
92526,Mary Adams,1,16,12,2024,1,34.04162,-118.25788,10,1.4,0.95003
71107,Peter Bell,1,16,12,2024,1,33.95714,-118.39465333,6,0.5,0.35832
26458,Charles Williams,1,16,12,2024,1,34.04162,-118.37755667,9,1.5,1.03238
25244,Kristin Sexton,1,16,12,2024,1,33.83042,-118.51433,3,5.2,3.48663
11021,Daniel Kennedy,1,16,12,2024,1,33.83042,-118.49723333,3,1.9,1.29341
25854,Jay Cole,1,16,12,2024,1,33.9149,-118.32626667,4,4.8,3.22778
61840,Michael Sanders,1,16,12,2024,1,33.99938,-118.51433,5,0.8,0.5281
73846,Jesse Mcmahon,1,16,12,2024,1,33.93602,-118.41175,6,1.7,1.12988
25360,Kenneth Coleman,1,16,12,2024,1,33.8093,-118.51433,1,3.9,2.60897
13403,Renee Hayes,1,16,12,2024,1,34.0205,-118.54852333,5,6.6,4.38609
77499,Angela Lloyd,1,16,12,2024,1,34.10498,-118.25788,10,15.0,9.96796
75245,Robert Davis,1,16,12,2024,1,34.0205,-118.53142667,5,1.5,0.99021
71868,David Bentley,1,16,12,2024,1,33.89378,-118.30917,4,10.3,6.83431
82358,Laura Chavez,1,16,12,2024,1,33.89378,-118.59981333,2,3.5,2.31477
10161,Jessica Steele,1,16,12,2024,1,33.85154,-118.41175,3,1.1,0.71001
58370,Daniel Spencer,1,16,12,2024,1,33.95714,-118.24078333,7,2.0,1.31323
51130,Daniel Kelley,1,16,12,2024,1,33.89378,-118.58271667,2,8.5,5.64633
18435,Teresa Schwartz MD,1,16,12,2024,1,33.89378,-118.34336333,4,5.9,3.93212
57985,Matthew Hart,1,16,12,2024,1,33.87266,-118.29207333,4,7.0,4.68081
99077,Joseph Vincent,1,16,12,2024,1,33.89378,-118.61691,2,5.6,3.76035
20891,Nicholas Foster,1,16,12,2024,1,33.85154,-118.58271667,2,0.5,0.31549
18281,Alexander James,1,16,12,2024,1,33.78818,-118.48013667,1,1.9,1.28032
90276,Jessica Gonzalez,1,16,12,2024,1,34.06274,-118.30917,10,8.5,5.69094
10203,James Huang,1,16,12,2024,1,33.9149,-118.41175,3,11.3,7.51253
85924,Marc Smith,1,16,12,2024,1,34.08386,-118.44594333,9,0.5,0.35535
27886,Melissa Price,1,16,12,2024,1,34.27394,-118.25788,11,51.8,34.55364
54855,Sarah Bennett,1,16,12,2024,1,34.04162,-118.46304,9,1.9,1.29004
30533,Susan Porter,1,16,12,2024,1,33.8093,-118.49723333,1,6.9,4.5702
67194,Crystal Figueroa,1,16,12,2024,1,33.87266,-118.58271667,2,2.4,1.62163
99824,Bradley Pierce,1,16,12,2024,1,33.78818,-118.44594333,1,3.8,2.51219
96536,Nicholas Lopez,1,16,12,2024,1,33.99938,-118.56562,5,4.3,2.89203
59029,Mary Jones,1,16,12,2024,1,33.97826,-118.36046,6,2.7,1.79565
32155,Cesar Carroll,1,16,12,2024,1,34.29506,-118.29207333,11,52.2,34.81058
46325,Laura Harrison,1,16,12,2024,1,33.72482,-118.42884667,1,10.2,6.79905
34608,Randy Jackson,1,16,12,2024,1,34.06274,-118.37755667,9,1.9,1.28308
98100,Brenda Lane,1,16,12,2024,1,33.87266,-118.58271667,2,1.5,1.02454
11152,Rebekah Jackson,1,16,12,2024,1,33.93602,-118.22368667,8,1.6,1.05699
16444,Ashley Sloan,1,16,12,2024,1,34.08386,-118.24078333,10,14.3,9.52706
72049,Scott Washington,1,16,12,2024,1,33.95714,-118.34336333,6,3.5,2.33279
72914,Julie Thompson,1,16,12,2024,1,33.9149,-118.39465333,3,9.5,6.30906
17312,Justin Reese,1,16,12,2024,1,34.0205,-118.30917,7,7.4,4.94554
40453,Monica Barton,1,16,12,2024,1,34.04162,-118.41175,9,2.4,1.57661
58855,Michael Lin,1,16,12,2024,1,34.04162,-118.48013667,9,8.4,5.56677
85215,Edward Jenkins,1,16,12,2024,1,33.93602,-118.48013667,5,0.9,0.63301
48285,Kevin Thomas,1,16,12,2024,1,34.25282,-118.27497667,11,46.8,31.20562
98575,Emily Jackson,1,16,12,2024,1,33.83042,-118.63400667,2,1.3,0.83436
42786,Michael Campbell,1,16,12,2024,1,33.78818,-118.51433,1,3.5,2.33916
54591,Hannah Sims,1,16,12,2024,1,34.0205,-118.41175,6,1.3,0.87989
18168,Mr. Benjamin Hall,1,16,12,2024,1,34.04162,-118.39465333,9,1.1,0.73774
20956,Allison Hanson,1,16,12,2024,1,33.83042,-118.48013667,3,2.2,1.48908
37568,Christopher Williams,1,16,12,2024,1,33.99938,-118.36046,6,3.7,2.46807
17040,William Martinez,1,16,12,2024,1,33.8093,-118.30917,4,14.0,9.32988
61256,Shawn Brown,1,16,12,2024,1,33.93602,-118.36046,6,10.1,6.73274
60362,Cameron Bell,1,16,12,2024,1,33.87266,-118.30917,4,3.1,2.03723
98508,Mike Nguyen,1,16,12,2024,1,33.93602,-118.44594333,6,1.5,1.03113
66517,Matthew Walker,1,16,12,2024,1,34.14722,-118.30917,11,6.7,4.49434
64311,Caitlin Garcia,1,16,12,2024,1,33.93602,-118.36046,6,1.8,1.2143
12677,Amy Figueroa,1,16,12,2024,1,33.93602,-118.30917,7,9.0,6.02882
35079,Melissa Jones,1,16,12,2024,1,33.78818,-118.54852333,1,4.3,2.88676
65268,Curtis Maldonado,1,16,12,2024,1,33.76706,-118.41175,1,14.1,9.3982
16766,Jack Esparza,1,16,12,2024,1,33.7037,-118.42884667,1,14.3,9.55732
59805,Mr. Tyler Snyder DDS,1,16,12,2024,1,34.08386,-118.22368667,10,11.3,7.51845
98941,Anna Choi,1,16,12,2024,1,34.2317,-118.22368667,11,47.4,31.59656
42387,Shawn Green,1,16,12,2024,1,33.9149,-118.37755667,4,5.0,3.35586
48890,Daniel Evans,1,16,12,2024,1,33.93602,-118.24078333,7,1.3,0.8635
94747,Travis Bailey,1,16,12,2024,1,33.97826,-118.22368667,8,12.1,8.05069
82217,James Curtis,1,16,12,2024,1,34.27394,-118.27497667,11,60.0,39.9757
84321,Michael Mullen,1,16,12,2024,1,33.89378,-118.65110333,2,4.9,3.29919
52681,Sarah Lane,1,16,12,2024,1,33.99938,-118.32626667,6,0.7,0.49206
30874,Mark Paul,1,16,12,2024,1,34.06274,-118.46304,9,3.6,2.42861
87316,James Cole,1,16,12,2024,1,33.8093,-118.32626667,4,11.6,7.72171
19174,Shawn Morgan,1,16,12,2024,1,34.0205,-118.51433,5,12.7,8.46064
90341,Sarah Novak,1,16,12,2024,1,33.93602,-118.54852333,5,0.3,0.21527
80952,Crystal Strong,1,16,12,2024,1,33.89378,-118.36046,4,1.1,0.71702
92111,Alicia Warren,1,16,12,2024,1,33.89378,-118.42884667,3,8.4,5.62857
81338,Amanda Williams,1,16,12,2024,1,34.10498,-118.37755667,9,4.0,2.65072
91522,Alice Hansen,1,16,12,2024,1,34.1261,-118.27497667,10,13.0,8.64346
60194,Amanda Torres,1,16,12,2024,1,33.8093,-118.54852333,1,7.3,4.88248
33278,Larry David,1,16,12,2024,1,33.87266,-118.58271667,2,1.3,0.8708
58713,James Watson,1,16,12,2024,1,33.9149,-118.37755667,4,7.2,4.79092
30728,Reginald Brown,1,16,12,2024,1,33.93602,-118.42884667,6,2.6,1.74242
70064,Matthew Barnes,1,16,12,2024,1,34.04162,-118.32626667,10,2.2,1.47756
90756,Melinda Shaw,1,16,12,2024,1,34.04162,-118.22368667,10,13.6,9.06404
98927,April Salinas,1,16,12,2024,1,33.85154,-118.48013667,3,4.2,2.795
47209,George Oneill,1,16,12,2024,1,34.04162,-118.51433,9,5.8,3.89085
23170,Christopher Davis,1,16,12,2024,1,33.87266,-118.53142667,3,2.8,1.86193
67763,Debra Brandt DDS,1,16,12,2024,1,34.21058,-118.29207333,11,34.7,23.15972
55896,Eileen Watson,1,16,12,2024,1,33.8093,-118.37755667,4,9.1,6.07609
49213,Jennifer Newman,1,16,12,2024,1,33.93602,-118.32626667,6,7.4,4.94665
77542,Ryan Gomez,1,16,12,2024,1,34.0205,-118.42884667,6,2.2,1.49107
38113,Tammy Ramsey,1,16,12,2024,1,34.04162,-118.30917,10,7.9,5.28821
30682,Brenda Ramsey,1,16,12,2024,1,33.85154,-118.46304,3,0.5,0.31939
76329,Sherri Black,1,16,12,2024,1,34.0205,-118.30917,7,3.1,2.04284
36189,Jodi Marshall,1,16,12,2024,1,34.08386,-118.37755667,9,2.4,1.58359
62913,Bradley Wright,1,16,12,2024,1,33.85154,-118.48013667,3,4.2,2.83254
14613,Sara Miller,1,16,12,2024,1,34.0205,-118.48013667,5,9.1,6.06649
30249,Nancy Miller,1,16,12,2024,1,34.0205,-118.24078333,7,4.7,3.10719
16980,Tony Morgan,1,16,12,2024,1,33.93602,-118.25788,7,4.4,2.94059
17449,Jeffrey Francis,1,16,12,2024,1,33.8093,-118.54852333,1,2.0,1.35535
22556,Christopher Gonzalez,1,16,12,2024,1,33.97826,-118.34336333,6,1.1,0.76079
92972,Rebecca Dominguez,1,16,12,2024,1,33.87266,-118.42884667,3,2.1,1.39637
31403,Gail Curry,1,16,12,2024,1,33.87266,-118.34336333,4,2.1,1.40798
58656,Bobby Rowe,1,16,12,2024,1,34.08386,-118.41175,9,1.1,0.74123
19035,Nathaniel Hunt,1,16,12,2024,1,33.9149,-118.17239667,8,32.3,21.52875
91006,Steven Butler,1,16,12,2024,1,33.95714,-118.51433,5,2.4,1.62633
13948,Susan Mcdaniel,1,16,12,2024,1,34.0205,-118.56562,5,2.9,1.93342
43812,Travis Rodriguez,1,16,12,2024,1,33.83042,-118.56562,2,3.5,2.30456
72556,Latoya Gutierrez,1,16,12,2024,1,33.74594,-118.59981333,2,1.6,1.08757
23310,Paula Hernandez,1,16,12,2024,1,33.93602,-118.48013667,5,2.3,1.53179
10307,Diana Warner,1,16,12,2024,1,33.9149,-118.18949333,8,0.9,0.56879
16438,Amy Larson,1,16,12,2024,1,33.85154,-118.42884667,3,6.7,4.43399
94447,Brian Ross,1,16,12,2024,1,34.14722,-118.25788,11,29.2,19.48957
33868,Robert Wong,1,16,12,2024,1,34.10498,-118.24078333,10,14.9,9.95095
10806,Matthew Long,1,16,12,2024,1,33.76706,-118.58271667,2,0.7,0.47872
58561,Ricardo Fernandez PhD,1,16,12,2024,1,33.99938,-118.49723333,5,1.6,1.0763
61519,Anthony Davenport,1,16,12,2024,1,33.89378,-118.54852333,2,2.7,1.78276
84025,Alan Peterson,1,16,12,2024,1,33.95714,-118.36046,6,5.0,3.32422
13549,Sheena Phillips,1,16,12,2024,1,33.74594,-118.41175,1,13.4,8.91588
60785,Steven Frank,1,16,12,2024,1,33.89378,-118.37755667,4,5.8,3.87248
19391,Courtney Schmidt,1,16,12,2024,1,33.95714,-118.54852333,5,1.6,1.07907
27203,Pamela Hernandez,1,16,12,2024,1,33.87266,-118.54852333,2,5.1,3.42656
72511,Keith Morgan,1,16,12,2024,1,34.18946,-118.30917,11,11.9,7.9034
37335,Jason Smith,1,16,12,2024,1,33.83042,-118.48013667,3,3.1,2.08351
22132,Alicia Harris,1,16,12,2024,1,34.04162,-118.34336333,10,0.7,0.44209
61232,Whitney Martinez,1,16,12,2024,1,33.83042,-118.54852333,2,3.5,2.36627
59613,Laura Ford,1,16,12,2024,1,33.89378,-118.51433,3,1.4,0.95693
27392,Dr. Jessica Carr,1,16,12,2024,1,33.9149,-118.27497667,4,1.3,0.85796
59831,Daniel Marsh,1,16,12,2024,1,34.14722,-118.27497667,11,36.3,24.16759
76214,Keith Lewis,1,16,12,2024,1,33.83042,-118.34336333,4,9.5,6.35026
41607,Stephen Rangel,1,16,12,2024,1,33.76706,-118.48013667,1,4.7,3.10636
50225,Taylor Banks,1,16,12,2024,1,33.72482,-118.48013667,1,6.4,4.26755
94638,William Clark,1,16,12,2024,1,33.89378,-118.46304,3,1.4,0.96154
41094,Jodi Jimenez,1,16,12,2024,1,33.95714,-118.29207333,7,1.4,0.91678
66419,Thomas Hernandez,1,16,12,2024,1,34.0205,-118.51433,5,12.7,8.45824
30940,David Krueger,1,16,12,2024,1,33.78818,-118.32626667,4,15.0,9.9693
31240,Lisa Dennis,1,16,12,2024,1,34.2317,-118.29207333,11,40.3,26.84193
16259,Matthew Walker,1,16,12,2024,1,34.1261,-118.42884667,9,3.7,2.46692
79908,Tammy Ramirez,1,16,12,2024,1,33.89378,-118.18949333,8,0.4,0.254
49895,Mrs. Lindsey Martin MD,1,16,12,2024,1,33.97826,-118.51433,5,4.5,2.9762
25835,Sue Bowman,1,16,12,2024,1,33.89378,-118.48013667,3,5.0,3.34467
26158,Shelby Malone,1,16,12,2024,1,33.9149,-118.17239667,8,31.9,21.25339
20895,Jasmine Salazar,1,16,12,2024,1,34.06274,-118.27497667,10,4.1,2.72923
42266,Bradley Banks,1,16,12,2024,1,33.83042,-118.44594333,3,2.7,1.82441
18475,Mary Robinson,1,16,12,2024,1,33.93602,-118.44594333,6,1.8,1.17614
69518,Corey Anderson,1,16,12,2024,1,33.99938,-118.41175,6,1.6,1.07728
18782,Donna Mcknight,1,16,12,2024,1,34.25282,-118.22368667,11,50.3,33.55171
35310,Erik Reid,1,16,12,2024,1,33.76706,-118.61691,2,1.2,0.79994
68021,Regina Sampson,1,16,12,2024,1,33.9149,-118.32626667,4,10.5,7.03197
72477,Joshua Wood,1,16,12,2024,1,33.97826,-118.36046,6,9.4,6.24708
87979,Maurice Johnson,1,16,12,2024,1,34.10498,-118.39465333,9,0.7,0.47998
96487,Shannon Taylor,1,16,12,2024,1,33.99938,-118.51433,5,6.5,4.34761
79755,Jamie Adkins,1,16,12,2024,1,34.14722,-118.30917,11,6.7,4.47635
