Christopher Cruz,8.65465,16.84197,2,98444
Joshua Gordon,35.58563,4.99557,3,17850
Brittany Ramirez,28.43573,15.62226,0,18218
Rodney Baldwin,40.3244,61.29326,1,59140
Daniel Collier,15.50209,22.85444,2,93934
Holly Bradley,13.50512,13.79043,3,42879
David Campbell,18.89416,39.46332,0,25127
Sherri Williams,13.42967,5.56749,1,79878
Drew Reeves,33.44115,67.17155,2,44015
Lance Kelly,10.99256,21.384,3,58599
Mary Baker,11.69221,26.27871,0,98487
Natalie Young,39.02292,49.51018,1,20977
Jillian Miller MD,27.67456,39.47236,2,57088
Richard Allison,19.17962,8.85137,3,31584
Tammy Payne PhD,21.85602,43.09595,0,92935
Kimberly Kennedy,8.30368,5.72156,1,64176
Jacob Silva,41.45899,25.98415,2,71843
Adam Williams,6.78887,11.60346,3,20951
Gabriel Kirby,33.31144,28.91894,0,65436
Samantha Hernandez,17.58063,38.30162,1,49106
Sean Scott,17.53973,38.3801,2,44094
Vanessa Baker,6.09239,14.39297,3,92188
Briana Chung,44.17305,21.41038,0,11560
Seth Coleman,35.72039,49.68114,1,88295
Elizabeth Lawrence DDS,24.41179,41.32471,2,12534
Daniel Walker,32.6003,27.21558,3,41255
Nathan Perez,43.08934,55.99156,0,39379
Shirley Martin,41.45739,43.2221,1,38920
Eric Davis,24.37927,5.99395,2,66539
Jennifer Young,10.15605,16.9318,3,71788
Stephanie Pierce,16.24291,29.89224,0,41206
Brooke Boyd,32.85697,32.20685,1,81077
Andrew Pena,23.97612,27.13442,2,85666
Andre Lozano,18.09648,5.68885,3,33732
Alexandria Swanson,39.1613,39.05817,0,61791
Jacob Harrell,25.95329,14.65736,1,98848
Holly Miller,28.08495,12.29519,2,78865
James Anderson,19.36879,18.8459,3,15365
Ryan Hughes,6.76773,22.55736,0,13614
Bradley Byrd,43.15454,45.08792,1,66930
Lori Campbell,9.70079,26.91988,2,42294
Christopher Schneider,43.66477,22.40571,3,27077
Mary Newman,33.38184,23.95874,0,61065
Jesse Stewart,28.64712,8.37966,1,27753
Wayne Hampton,24.08595,23.58248,2,54287
Angela Murray,39.20738,22.89099,3,30657
Zachary Kim,22.74189,21.44495,0,91473
Gary Petty,2.24923,20.7095,1,74873
Andrea Valdez,32.1321,24.2731,2,54133
Christine Gilbert,38.50125,30.13836,3,53014
Shelby Jimenez,41.61029,44.03169,0,90748
Holly Sullivan,34.72559,63.83654,1,44891
Frank Ramsey,34.19325,12.0544,2,73733
Lynn Garza,32.82686,38.2914,3,96430
Kyle Small,17.19147,45.01319,0,25743
Thomas Williams,16.21783,28.91331,1,64644
Amber Jimenez,30.88674,29.19521,2,37958
John Boyd,22.84909,7.74857,3,76642
Steven Bowers,48.40122,26.28608,0,69411
Mrs. Rebecca Morton,30.1661,15.20209,1,73062
Isabella Brown,36.46503,63.55823,2,14561
Heather Johnson,35.08437,68.88512,3,87122
Megan Gould,34.31686,8.40484,0,89015
Adam Martin,37.85958,33.45793,1,88456
Brandy Lee,33.219,42.16801,2,43240
Ashley Houston,41.93462,66.59661,3,11856
Brian Lin,33.68532,19.20247,0,52486
Mark Skinner,34.37862,64.69156,1,53064
Jennifer Howe,32.94498,65.74786,2,85160
Megan Rivera,29.6839,26.46428,3,25807
Brandon Price,37.45965,46.091,0,75460
Vincent Tapia,24.1127,21.61121,1,20455
Diana Garcia,38.76001,67.02802,2,10545
Anthony Davis,32.6128,38.04697,3,25730
Karen Peck,23.60549,8.96887,0,41767
Richard Sanders,25.44476,33.21027,1,52464
Tina Velasquez,7.55009,20.80832,2,76662
Gregory Henderson,47.48365,23.29932,3,53473
Elizabeth Robinson,28.4593,39.4875,0,67667
Theresa Richardson,38.52265,42.71821,1,63289
April Reed,3.12444,14.11397,2,33657
Benjamin Pacheco,27.47491,11.2759,3,64926
Karen Edwards,36.29698,21.98722,0,19386
Jose Castillo,25.04325,3.55681,1,97868
Ruben Colon,13.20462,25.46685,2,47933
Jessica Rhodes,21.07668,40.46992,3,36907
Nicholas Banks,32.87495,22.65783,0,81389
Terry Ayala,40.66463,28.09599,1,42016
Amber Lewis MD,34.50864,49.43759,2,67956
Veronica Turner,38.40956,48.82423,3,33991
Todd Todd,38.55274,26.38959,0,99938
Jonathan Johnson,39.21575,9.2088,1,51924
Denise Anderson,22.92033,12.87166,2,83250
Darlene Thompson,38.88397,23.22277,3,44014
Antonio Moody,39.55137,59.62822,0,29807
Stacy Harrison,31.20771,30.20799,1,11484
Ronald Esparza,8.68638,17.60791,2,50369
Dawn Miranda,31.15156,14.03958,3,11070
Diane Cooley,18.08852,22.82923,0,26694
Beth Smith,19.96002,5.37072,1,30361
Robert Daniel DDS,16.93027,17.32109,2,11974
Rhonda Sanders,26.76515,4.1258,3,26362
Daniel Carrillo,31.37938,30.12728,0,39543
James Gutierrez,24.06814,29.28626,1,29533
Lance Moore,44.19241,29.68546,2,13300
Jack Miller,46.04509,26.24301,3,82552
Cody Singh,15.34789,30.56715,0,57383
John Smith,12.28448,34.61589,1,86173
Matthew Roberts,31.60543,21.27278,2,55488
Michael Stewart,28.58213,16.37507,3,21243
Daniel Wilson,11.45762,11.94991,0,85830
Cassandra Newton,36.96994,67.70248,1,39977
Jennifer Simmons,16.74785,35.36237,2,17193
Carrie Miller,32.62673,24.54606,3,54943
Erin Wright,17.29448,42.32403,0,53220
Christina Castillo,17.99113,40.88823,1,18523
Raymond Gonzalez,11.21421,12.24248,2,68813
Jennifer Smith,14.32594,4.61737,3,88690
Jose Bryant,39.43707,65.91359,0,12398
Christopher Huerta,46.27818,32.86651,1,82643
Ashley Sawyer,22.29668,1.86444,2,67863
James Rasmussen,41.16693,38.3753,3,63225
Lawrence Anderson,16.46107,40.68647,0,99506
Haley Jenkins,36.96677,65.9122,1,44163
Benjamin Smith,48.36635,30.54061,2,66462
Ashley Campbell,11.2371,14.68334,3,10468
Andrew Ingram,11.95465,23.64019,0,21657
David Cervantes,10.76973,25.29846,1,38652
Michael Glover,17.37867,0.5518,2,14007
Jerry Frey,29.25653,20.78932,3,62527
Jose Sellers,26.97933,14.45314,0,10573
Nicole Day,17.09549,5.06167,1,10791
Ashley Mcguire,24.83203,18.60195,2,35038
Mr. Patrick Wright Jr.,38.51745,20.73031,3,36600
William Cunningham,34.56981,31.80604,0,58915
Natalie Carter,43.14407,38.92435,1,30168
Daniel Kennedy,37.02667,18.94748,2,75308
Katherine Brown,38.4321,39.4781,3,76311
Linda Martin,13.34275,28.89648,0,39916
Michael Wilson,37.53453,38.06045,1,98566
Kimberly Fletcher,30.47822,39.97693,2,63216
Bobby Logan,12.61804,12.65128,3,72219
Mariah Johnson,14.6284,23.81546,0,31563
Robert Obrien,34.47447,34.8284,1,51880
David Fitzpatrick,30.31678,21.07066,2,81194
Mr. Joel Smith,39.05041,28.40209,3,36270
Tara Foley,41.08489,40.76748,0,76606
Erica Grant,13.01728,31.85497,1,70593
John Rice,16.76361,38.44661,2,29818
Melissa Spencer,15.36659,16.92055,3,22252
Christine Valencia,37.31435,52.1862,0,77005
William Holt,11.08836,6.10601,1,44408
Teresa Jones,24.58005,38.87885,2,47168
Gail Taylor,45.38777,35.20111,3,84411
Shelly Ortega,25.72299,7.05258,0,33715
Donald Edwards,39.61847,60.64526,1,81145
Robert Solis,22.07946,8.79911,2,12079
Shaun Escobar,2.34935,22.39822,3,23159
Donald Martinez,33.2973,31.63804,0,51714
Sydney Garcia,17.87231,36.348,1,46185
Richard Edwards,24.49086,37.14723,2,47888
Catherine Woods,35.38173,8.83636,3,60597
Cynthia Boyd,16.82394,27.81426,0,53732
Jacqueline Chapman,26.75105,19.66966,1,64104
Jason Bird,15.20655,12.83962,2,94460
Kimberly Mills,37.88738,9.70643,3,87738
Bradley Collins,20.38744,31.38545,0,42570
Andrea Aguilar,19.94316,9.86144,1,21836
Stephen Richard,31.08457,40.55751,2,91860
Meghan Smith,32.29261,37.49416,3,62125
Maria Collins,17.40192,13.52557,0,86878
Frances Stevens,41.14487,37.6102,1,19220
Felicia Walter,22.30015,27.33528,2,28642
Edwin Johnson,15.75571,18.1339,3,50071
Daniel Gonzales,17.93235,37.3334,0,15898
Morgan Watson,26.24417,28.71512,1,10521
Michael Randall,38.22062,59.03641,2,14868
James Cruz,34.47722,65.28007,3,96096
Angela Tucker,22.43544,41.45139,0,73504
Benjamin Moon,8.94263,28.41275,1,35676
William Hawkins,2.85839,21.63421,2,10969
Jacob Smith,26.05407,43.34988,3,68822
Darryl Hayes,34.10973,31.32235,0,10708
Tyler Cooper,27.6842,7.04033,1,28077
Sarah Hanson,36.24446,41.98395,2,19148
Elizabeth Campbell,42.83566,44.1696,3,75550
Kimberly Taylor MD,36.77418,8.92788,0,43426
William Smith,19.27985,39.2699,1,49442
Benjamin Gray,21.58305,15.1595,2,84731
Alyssa Valdez,37.70635,50.24487,3,42444
Thomas Hall,37.78709,32.32107,0,53829
Heather Wilson,34.66288,40.60081,1,45191
Cynthia Heath,4.77446,22.39769,2,58349
Patricia Yu,41.87168,42.51636,3,17663
Brandy Montoya,2.95512,21.49322,0,37848
Mark Morgan,20.64644,28.09014,1,65198
Brian Hill,35.95059,6.8238,2,14515
Carla Maldonado,16.23937,43.95095,3,20333
Tiffany Wilson,35.46626,61.09899,0,49146
Michael Woodard,29.93962,11.44287,1,53176
Jonathan Ward,37.57378,60.34035,2,42528
Jacob Stewart,2.49625,17.90023,3,33001
Elizabeth Kennedy,29.04138,26.25953,0,78422
Kevin Green,18.07762,3.83611,1,26220
Elizabeth White,40.6707,42.75745,2,70976
Joel Williams,18.35278,37.2332,3,74549
Virginia Pena,16.18904,33.17554,0,97307
Diane Simmons,18.63552,33.82523,1,47785
Cynthia Williams,19.37923,24.76908,2,65466
Whitney Walker,33.63128,27.89299,3,48975
Sherri Russell,39.50901,41.42361,0,35782
Timothy Davis,16.01206,17.94119,1,39705
Katherine Miller,14.09317,17.16278,2,41739
Wendy Spears,24.75462,8.54976,3,45730
Michael Stephens,31.79165,6.85001,0,29598
Mark Ramirez,22.42547,30.53552,1,75430
Joseph Perry,36.30572,66.20205,2,38678
Jared Bell,39.5294,34.03545,3,94421
Edward Hale,24.7298,3.65608,0,55818
Samuel Reynolds,36.78471,24.34316,1,94968
Richard Smith,12.8305,4.96066,2,20608
Alan Johnson,42.03976,38.1304,3,42938
Austin Johnson,35.98834,48.78411,0,36453
Angela Hill,38.12516,48.52847,1,50255
Paul Campbell,36.91067,50.24425,2,79465
Angela Fernandez,10.94704,12.94541,3,89787
Jesus Duncan,12.23196,4.56151,0,61377
Bernard Payne,27.86011,12.92357,1,20824
Mr. Brian Allen,41.35701,44.88323,2,26246
Kelly Walker,6.02294,14.64673,3,45739
Patricia Munoz,17.01549,39.69548,0,91716
John Pierce,43.33734,28.55488,1,23042
Darren Rush,33.9538,26.96175,2,54680
William Nelson,39.93052,38.28386,3,16875
Kayla Hatfield,21.56634,46.48916,0,70560
Mariah Jackson,20.03693,27.40028,1,29622
Mark Dunn,28.13159,11.82836,2,88667
Colleen Simmons,38.8149,39.81516,3,34826
Craig Ross,15.08303,25.48879,0,21521
Denise Rios,24.39359,12.39107,1,38745
Joshua Herman,31.14118,28.71724,2,61961
Tanner Jordan,35.05194,47.79792,3,42373
Bryan Holmes,22.21898,15.19946,0,61349
Jordan Cuevas,10.18521,35.87416,1,47720
John Hobbs,38.56637,49.03042,2,38204
Laura Snyder,39.79531,12.32115,3,14756
Katherine Miller,27.00816,16.2982,0,55729
Eric Gibson,31.17794,9.00638,1,75934
Phillip Burke,3.85586,11.70042,2,28275
Michael Harris,33.26006,36.12181,3,68230
Emily Williams,0.16747,19.05996,0,56565
Michael Cox,25.75294,20.32973,1,73265
John Arroyo,31.92072,20.48407,2,18334
Lisa Williams,17.2519,24.2683,3,37113
Margaret Shields,20.50997,45.44536,0,89090
Rachel Garcia,34.58672,34.91686,1,69292
Adam Robertson,27.31484,32.46625,2,82776
Stephanie Lopez,36.09268,67.64519,3,37537
Erin Ellis,35.57856,27.5383,0,80880
Kathryn Fox,21.22354,35.58829,1,58018
Michelle Day,39.97983,9.45866,2,79680
Carl James,34.64585,21.99998,3,26045
Katelyn Wells,38.6459,9.34592,0,61246
Jessica Griffith,28.66628,34.67117,1,51230
Tammy Williams,10.32001,21.60216,2,67773
James Cook,33.41142,65.22014,3,99299
Lisa Hines,14.65874,8.21421,0,50687
Laura Soto,27.43404,30.27366,1,49127
Margaret Green,27.25244,6.99704,2,35722
Bryce Allison,4.69097,8.46688,3,10697
Thomas Walker,43.28682,25.25369,0,39099
Michael Owens,3.87406,7.86665,1,49770
Christine Rice,43.07632,60.83823,2,74941
Scott Tran,11.74389,6.92224,3,96676
Robert Gray,39.79958,49.30577,0,48156
Brittany Lyons,7.61996,9.6668,1,20280
Barry Brown,9.69252,11.96508,2,75386
Eduardo Holland,26.81776,18.22262,3,21724
Ryan Harrison,14.16002,7.9089,0,48741
Andre Davis,41.64903,30.72868,1,93403
William Dunn,11.37911,17.39412,2,24796
Michael Sandoval,20.12929,10.20124,3,88023
Stephanie Yu,26.58696,34.11488,0,44689
Gregory Moreno,14.60608,31.09222,1,55648
Diane Mitchell,41.65168,32.92469,2,83025
Brian Hunter,27.4658,37.09746,3,32038
Marissa Ayala,6.68598,21.48857,0,18188
Michele Nelson,36.3311,28.99723,1,75254
Joel Leonard,10.57118,32.97259,2,45842
Beth Russo,33.29746,28.3345,3,69918
Jessica Harmon,3.59207,21.97574,0,53422
Jennifer White,29.5537,23.70852,1,25452
Carrie Stewart,31.23595,17.01025,2,25287
Mariah Fletcher,13.73078,24.50366,3,89229
Jaclyn Harding,18.84391,46.75319,0,97983
Gail Sparks,26.37915,8.54381,1,27955
Andrea Thompson,34.72339,68.56459,2,73492
David Maldonado,34.9483,57.52153,3,65919
Darlene Hickman,38.34098,10.52239,0,84699
Mrs. Cathy Richardson,40.17897,58.77277,1,33303
Travis Murphy,27.28951,39.14206,2,88026
Megan Williams,21.79666,41.09808,3,45203
Autumn Walter,19.42944,36.15845,0,14330
John Blake,10.15644,5.53415,1,93616
Daniel Wilson,34.93385,57.95654,2,92286
Matthew King,35.73509,27.58357,3,33866
Heather Heath,38.00663,61.5752,0,52988
Laura Young,8.05176,16.20355,1,46363
David Roberts,15.06948,31.00582,2,26943
Chelsey Moore,35.3579,61.18374,3,59255
Allison Day,39.62615,59.11645,0,99818
George Lambert,35.64252,63.96281,1,68783
Patricia Smith,10.16761,13.96671,2,66037
Brandi Boone,46.68816,22.68011,3,31248
Stephen Wood,31.98425,39.63609,0,60176
Michael Miller,34.98845,29.26636,1,97328
Jessica Moran,36.47971,35.79116,2,30392
Danielle Waller,14.91928,17.29329,3,86528
Patricia Sanchez,35.47802,68.06446,0,85232
Gina Williams,33.50984,32.25951,1,98525
John Blackburn,26.69057,41.78354,2,85317
Julie Chang,37.15337,46.24341,3,46887
Kelly Lee,36.37229,9.28562,0,57017
Michele Li,39.47017,33.46644,1,29292
Veronica Morrow,20.15905,8.33438,2,54802
Martin Cooper,21.23336,40.83737,3,65320
Barbara Alvarez,37.42428,11.32456,0,49346
Allen Carpenter,13.45045,14.21017,1,24853
Paul Phillips,20.35631,19.21433,2,50869
Jennifer Moore,36.36744,63.24555,3,89039
James Fields,32.81451,42.42679,0,38074
Stephen Ortiz,20.8566,10.95548,1,65617
Jillian Underwood,0.07308,19.58963,2,27024
Trevor Edwards,32.77482,20.2095,3,67993
John Ruiz,36.31999,44.41916,0,27742
Mary Serrano,26.25388,2.52602,1,82706
Ashley Clark,20.91194,12.81891,2,65926
Shannon Cameron,37.93806,53.74639,3,49675
Melissa Lozano,0.59324,19.87321,0,67081
Dr. James Hill,34.86732,49.01581,1,60729
Daniel Bates,12.70434,27.96381,2,38377
Colin Martin,38.45019,34.29744,3,57602
Shannon Sanchez,38.48919,12.91268,0,72383
Robert Nguyen,17.83513,4.43417,1,14204
Vickie White,34.25396,47.78913,2,85818
Krystal Lee,11.62707,6.00788,3,18466
Jeffrey Baker,37.23405,40.4018,0,97709
David Porter,38.31647,50.46222,1,31144
Pamela Taylor,45.29136,31.04168,2,58456
Nicole Villa,17.96762,21.38161,3,37499
Ashley Logan,26.72507,18.85524,0,53584
Douglas Rollins,20.75318,45.4504,1,15433
Eric Williams,18.61578,38.8267,2,86943
Christopher West,2.78447,12.73503,3,94431
Michelle Melendez,27.23509,42.30206,0,25535
Kelly Johnson,22.29098,43.44833,1,31866
Dana Roberts,5.56005,19.60621,2,61969
Nancy Sanchez,10.00006,34.22021,3,51523
Robin Patel,17.99377,5.08312,0,14189
Stephen Garcia,45.53023,35.96757,1,46266
Leslie Campbell,34.83354,61.0051,2,76042
David Romero,18.93436,34.84659,3,43731
Joshua Wang,5.04824,10.99221,0,52975
Michelle Richardson,30.22469,16.11932,1,93491
Megan Ware,12.29645,15.70876,2,69868
Jo Walker,9.30615,15.31225,3,68990
Ronald Barry,38.43352,64.8835,0,51978
Nicole Black,22.00112,0.14763,1,72358
Jennifer Avila,22.41081,12.781,2,48671
Lindsey Murray,17.41316,29.47614,3,20478
Emily Durham,30.21056,40.05025,0,99072
Jennifer Maxwell,31.11436,31.43669,1,57265
Matthew Espinoza,33.57858,25.80075,2,73420
Carrie Mcgrath,22.33797,18.81402,3,33689
Greg Long,34.07399,49.74129,0,94156
Jessica Moore,27.89156,28.77333,1,37353
Debra Mclaughlin,36.01907,55.00938,2,12219
Teresa Harrison,12.9753,19.58687,3,51180
Alexis Marshall,32.50235,38.0186,0,17126
Jessica Johnston,28.60807,7.87801,1,40271
Brad Lawson,37.21544,45.409,2,97779
Kristen Adams,17.3829,0.92415,3,74175
Bryan Williams,39.08371,12.6451,0,22715
William Smith,38.17837,48.54983,1,60817
Amy Leonard,45.38916,31.00016,2,31843
Kathryn Morales,4.70767,8.9462,3,60188
Victor Sharp,13.86095,29.87567,0,53147
Kyle Lopez,16.02137,6.05169,1,78396
Jessica Brady,36.73269,50.62297,2,35288
Casey Giles,24.63596,24.88821,3,45638
Paige Jacobs,30.89792,30.95362,0,60169
Kathryn Schultz,5.5152,6.98133,1,17037
Joseph Perez,30.51743,8.35974,2,12207
David Chavez,21.70102,39.25272,3,29227
Patrick English,34.67038,46.34576,0,42896
Frank Williams,9.54187,14.89604,1,17045
Kimberly Hester,33.8319,10.35975,2,11581
Dennis Oliver,40.91414,35.84654,3,58577
Linda Cohen,34.97634,48.65799,0,89408
Kim Lane,40.90906,25.82311,1,28120
Kelly Calderon,6.91295,7.11073,2,23971
William Rodriguez,13.25484,22.22145,3,37942
Rita Collins,40.97609,40.94383,0,12198
Dillon Perez,37.47515,56.87157,1,80985
Shannon Woodward,34.96284,7.09836,2,51042
Jacob Little,12.97749,8.92521,3,69118
Haley Gibbs,40.03014,26.65762,0,92245
Greg Walker,34.81082,19.07124,1,90321
Eric Powell,8.23478,22.34899,2,68111
Kerry King,2.4175,11.59366,3,12832
Michael Mcclure,9.05443,5.49641,0,60091
Kelli Miller,2.45179,13.20568,1,19573
Crystal Harris,33.58522,24.00868,2,44758
Peter Lang,32.63697,7.64251,3,71315
Joseph Porter,15.21648,10.08764,0,51516
Thomas Turner,4.31843,6.94065,1,59226
Carol Forbes,19.06819,13.59499,2,66861
Melvin Jordan,42.37858,44.15127,3,47879
Angela Pratt,23.8708,33.27561,0,98946
Shawn Cochran,11.12773,29.80074,1,56553
Dr. Marc Myers MD,27.41901,42.70129,2,58513
Lawrence Johnston,11.28042,30.06891,3,83021
Raven Day,28.30102,25.63459,0,26630
Ryan Williams,20.89439,45.42135,1,70595
David Bell,43.99452,32.26594,2,52549
Ethan Scott,30.29197,11.00512,3,95583
Kathy Berg,41.38389,59.64574,0,26379
Barbara Flynn,19.86071,29.40805,1,71527
Kevin Howard,37.44874,59.45497,2,48357
Patrick Garcia,27.37472,27.32396,3,29959
Angela Mckay,25.35785,8.24884,0,61655
Mary Mccarty,3.56498,16.2772,1,93598
Mr. Thomas Johnson,42.92184,21.51102,2,97281
Jason Miller,14.92927,18.27823,3,36148
William Stewart,37.90963,45.67486,0,61398
Katherine Gray,23.86792,33.50112,1,95911
Dana Johnson,24.14436,23.52987,2,80666
Roger Rodriguez,44.84984,21.55456,3,29693
David Taylor,41.47145,44.19712,0,79343
Todd Davis,9.87231,23.90121,1,91114
Rebecca Hoffman,15.1916,12.56171,2,30476
Erica Houston,27.30193,44.6707,3,37607
Jonathan Long,25.61307,1.66397,0,19142
Sara Turner,22.17423,37.21865,1,56971
Antonio Greene,41.46328,61.61293,2,98237
Taylor Hale,11.57777,5.69874,3,79351
Chad Hernandez,37.72068,22.72327,0,85296
Kimberly Warner,34.16919,62.91001,1,59693
Tina Hoffman,35.02642,46.18869,2,85499
William Cole,38.80401,32.04544,3,12528
Michael Davis,23.95542,45.48263,0,81462
Debbie Davis,19.32138,40.38073,1,29204
Allison Potter,32.55355,33.31012,2,94041
Jonathan Nelson,14.00964,15.38734,3,87026
Stephanie Sloan,47.39741,31.28023,0,22473
Jessica Wise,28.73184,20.5245,1,32356
Kathy Page,35.26699,9.51067,2,60416
Danielle Mcdaniel,3.94286,8.69373,3,92655
Zachary Garcia,10.66662,24.97554,0,41987
Derrick Donovan,36.30158,22.98948,1,87174
Julie Brown,18.18694,2.09324,2,90511
Marie Garcia,29.58297,26.42643,3,53466
Brian Strickland,25.25273,44.0938,0,98258
Jennifer Waters PhD,32.88562,32.04312,1,42406
Katie Garza,9.75963,28.65528,2,19746
David Petersen,31.61531,26.00773,3,74035
Robert Reese,24.52555,33.7046,0,61061
Sean Miller,38.37728,53.46299,1,79903
Diana Perez,28.89276,38.085,2,62286
Suzanne Bell,30.3302,13.34848,3,52672
Randall Stevens,32.32382,63.96546,0,58540
Brian Hart,36.34232,7.32552,1,73679
Crystal Smith,22.73189,22.18631,2,67758
Steven Yang,13.2247,30.38756,3,57183
Teresa Medina,15.25315,32.68066,0,63743
Jason Rubio,28.89221,25.81016,1,90595
Emily Kim,31.05138,23.47573,2,53260
Susan Mullins,10.18008,13.68643,3,57437
Bryan Simmons DDS,17.62828,24.08274,0,61095
Jonathan Grimes,2.82896,15.81773,1,41145
Michael Skinner,39.83975,44.24607,2,66524
David Ford,7.54848,11.78108,3,84983
Donald Hernandez,11.32465,9.62001,0,67858
Cynthia Roberts,19.7567,33.05939,1,94339
Mrs. Molly Odom,45.52695,34.37409,2,72979
Heather Walter,12.10311,6.53538,3,61988
Isabella Nunez,34.07674,11.38994,0,90231
Tony Gaines,35.26043,39.49149,1,73942
Micheal Good,33.25157,65.15251,2,85221
Christopher Bennett,10.06218,31.88666,3,72521
Miguel Kaufman,20.8026,46.40023,0,76962
Michael Rivera,28.69202,44.58222,1,18390
Jacob Long,19.22842,43.37814,2,15772
Benjamin Padilla,46.2859,33.14876,3,53877
Gabriel Mills,29.90493,38.69796,0,86409
Amy West,27.22913,5.54323,1,45714
Pamela Fleming,21.95638,27.72292,2,71040
Maureen Perez,11.19928,29.89355,3,41165
Joshua Sawyer,13.62633,11.03878,0,74891
Joshua Costa,46.8105,31.29691,1,99922
Brian Peterson,35.53154,66.0754,2,10188
Jeremy Brown,21.56215,45.55632,3,87209
Carol Davis,15.12285,34.53644,0,94219
Kara Kramer,10.80027,32.14916,1,84101
Christina Cruz,5.65527,9.46232,2,99743
Karen Miranda,21.22417,24.74962,3,96875
Allison Barnett,19.06075,22.4086,0,89080
Christopher King,30.73283,32.96591,1,83727
John Hale,26.58343,28.6911,2,72181
James Stone Jr.,20.30884,25.08798,3,96434
Amy Knight,20.31845,27.72989,0,70366
Andrew Mendoza,10.18118,29.67302,1,94674
Jason Roberts,17.10718,35.7396,2,34208
Matthew Norris,20.93778,1.15854,3,97538
Jennifer Wallace,37.19057,26.17705,0,65002
Felicia Ritter,36.96375,20.83325,1,93718
Kristin Allen,38.69202,63.03399,2,12183
Karen Hatfield,21.07551,2.99608,3,91561
Terry Miller Jr.,21.04634,22.90277,0,69941
Timothy Hicks,1.71626,21.49514,1,37628
Paul Hartman,22.26144,16.44639,2,39258
Gary Coleman,32.93146,28.29381,3,66053
Sarah Washington,11.71257,5.36121,0,13996
Roger Jones,40.85189,41.3134,1,49243
James Davis,20.12668,24.00538,2,23555
Vanessa Davis,2.1951,19.83948,3,94665
Angela Farmer,20.94043,12.11007,0,80847
Michelle Booth,29.52774,33.19624,1,68541
Samuel Vargas,24.50051,41.24359,2,94626
Chelsea Serrano,29.17119,40.37403,3,51306
Daniel Jackson,45.80424,25.26205,0,25833
Andrew Smith,12.89294,35.26449,1,96735
Curtis Garcia,33.17596,28.03284,2,78576
Maurice Mcgrath,21.58424,11.23204,3,18451
Bethany Davis,14.93947,34.12918,0,33237
Timothy Green,10.21526,9.52704,1,66793
Kimberly Graves,12.3836,13.15705,2,87536
Jacob Medina,37.35175,34.60307,3,60100
Brandy Bailey,20.83663,8.03003,0,31377
Craig Ward,36.20427,19.64213,1,11780
Ethan Hill,28.75709,8.05213,2,53172
Greg English MD,9.40302,10.35623,3,13155
Leah Smith,32.45607,41.06952,0,22581
Jennifer Higgins,37.38174,28.66345,1,26277
Heidi Ross,9.72234,31.71065,2,45661
Shane Malone,17.98861,22.67354,3,46142
Christopher Rivera,24.15608,14.18495,0,15725
Ryan Larsen,14.0693,33.51291,1,48927
Jeffrey Kennedy,37.63334,53.52965,2,21003
Mark Benson,20.57498,25.26974,3,65763
Mark Harrison,11.57051,8.37301,0,41091
Joshua Jones,16.79342,5.33076,1,88785
James Simmons,25.34733,29.75878,2,92314
Jennifer Lopez,38.08039,34.84842,3,82274
Jonathan James,36.90768,18.77884,0,40243
